,soc_code,title,task_id,task,task_type,Incumbents Responding,Date,Domain Source,SOC-2digit,SOC Title
1631,13-1081.01,Logistics Engineers,20002,"Conduct environmental audits for logistics activities, such as storage, distribution, or transportation.",Supplemental,22.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1632,13-1081.01,Logistics Engineers,20003,"Create models or scenarios to predict the impact of changing circumstances, such as fuel costs, road pricing, energy taxes, or carbon emissions legislation.",Supplemental,22.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1633,13-1081.01,Logistics Engineers,20004,"Review global, national, or regional transportation or logistics reports for ways to improve efficiency or minimize the environmental impact of logistics activities.",Supplemental,22.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1634,13-1081.01,Logistics Engineers,20005,Determine requirements for compliance with environmental certification standards.,Supplemental,22.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1635,13-1081.01,Logistics Engineers,20006,Provide logistical facility or capacity planning analyses for distribution or transportation functions.,Supplemental,22.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1636,13-1081.01,Logistics Engineers,15865,Design plant distribution centers.,Supplemental,22.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1637,13-1081.01,Logistics Engineers,20007,Develop or document procedures to minimize or mitigate carbon output resulting from the movement of materials or products.,Supplemental,22.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1638,13-1081.01,Logistics Engineers,20008,"Assess the environmental impact or energy efficiency of logistics activities, using carbon mitigation software.",Supplemental,22.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1639,13-1081.02,Logistics Analysts,15898,Maintain databases of logistics information.,Core,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1640,13-1081.02,Logistics Analysts,15903,"Interpret data on logistics elements, such as availability, maintainability, reliability, supply chain management, strategic sourcing or distribution, supplier management, or transportation.",Core,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1641,13-1081.02,Logistics Analysts,15894,"Provide ongoing analyses in areas such as transportation costs, parts procurement, back orders, or delivery processes.",Core,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1642,13-1081.02,Logistics Analysts,15895,Prepare reports on logistics performance measures.,Core,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1643,13-1081.02,Logistics Analysts,15901,"Confer with logistics management teams to determine ways to optimize service levels, maintain supply-chain efficiency, or minimize cost.",Core,25.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1644,13-1081.02,Logistics Analysts,20009,"Remotely monitor the flow of vehicles or inventory, using Web-based logistics information systems to track vehicles or containers.",Core,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1645,13-1081.02,Logistics Analysts,15890,Track product flow from origin to final delivery.,Core,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1646,13-1081.02,Logistics Analysts,15893,Recommend improvements to existing or planned logistics processes.,Core,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1647,13-1081.02,Logistics Analysts,15883,Enter logistics-related data into databases.,Core,25.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1648,13-1081.02,Logistics Analysts,15900,"Develop or maintain models for logistics uses, such as cost estimating or demand forecasting.",Core,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1649,13-1081.02,Logistics Analysts,15892,"Review procedures, such as distribution or inventory management, to ensure maximum efficiency or minimum cost.",Core,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1650,13-1081.02,Logistics Analysts,15904,"Apply analytic methods or tools to understand, predict, or control logistics operations or processes.",Core,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1651,13-1081.02,Logistics Analysts,15897,"Monitor inventory transactions at warehouse facilities to assess receiving, storage, shipping, or inventory integrity.",Core,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1652,13-1081.02,Logistics Analysts,15905,"Analyze logistics data, using methods such as data mining, data modeling, or cost or benefit analysis.",Core,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1653,13-1081.02,Logistics Analysts,15899,Maintain logistics records in accordance with corporate policies.,Core,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1654,13-1081.02,Logistics Analysts,15902,"Compute reporting metrics, such as on-time delivery rates, order fulfillment rates, or inventory turns.",Core,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1655,13-1081.02,Logistics Analysts,15891,Write or revise standard operating procedures for logistics processes.,Core,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1656,13-1081.02,Logistics Analysts,15882,"Monitor industry standards, trends, or practices to identify developments in logistics planning or execution.",Core,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1657,13-1081.02,Logistics Analysts,15881,Identify opportunities for inventory reductions.,Core,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1658,13-1081.02,Logistics Analysts,15884,Develop or maintain payment systems to ensure accuracy of vendor payments.,Supplemental,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1659,13-1081.02,Logistics Analysts,15886,Develop or maintain freight rate databases for use by supply chain departments to determine the most economical modes of transportation.,Supplemental,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1660,13-1081.02,Logistics Analysts,15896,Manage systems to ensure that pricing structures adequately reflect logistics costing.,Supplemental,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1661,13-1081.02,Logistics Analysts,15889,"Communicate with or monitor service providers, such as ocean carriers, air freight forwarders, global consolidators, customs brokers, or trucking companies.",Supplemental,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1662,13-1081.02,Logistics Analysts,20010,"Reorganize shipping schedules to consolidate loads, maximize vehicle usage, or limit the movement of empty vehicles or containers.",Supplemental,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1663,13-1081.02,Logistics Analysts,15885,Determine packaging requirements.,Supplemental,25.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1664,13-1081.02,Logistics Analysts,15887,Contact potential vendors to determine material availability.,Supplemental,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1665,13-1081.02,Logistics Analysts,20011,"Route or reroute drivers in real time with remote route navigation software, satellite linkup systems, or global positioning systems (GPS) to improve operational efficiencies.",Supplemental,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1666,13-1081.02,Logistics Analysts,20012,Arrange for sale or lease of excess storage or transport capacity to minimize losses or inefficiencies associated with empty space.,Supplemental,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1667,13-1081.02,Logistics Analysts,15888,Contact carriers for rates or schedules.,Supplemental,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
1668,13-1081.02,Logistics Analysts,20013,Compare locations or environmental policies of carriers or suppliers to make transportation decisions with lower environmental impact.,Supplemental,26.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
